,Age,City_Category,Gender,Marital_Status,Occupation,Stay_In_Current_City_Years
3377,26-35,C,M,1.0,2.0,3
3378,18-25,B,M,0.0,2.0,3
3379,26-35,B,M,1.0,2.0,3
3380,26-35,B,F,0.0,2.0,3
3381,26-35,A,M,0.0,2.0,3
3382,26-35,B,M,1.0,2.0,3
3383,36-45,C,M,1.0,2.0,3
3384,46-50,A,M,1.0,2.0,3
3385,26-35,B,M,0.0,2.0,3
3386,55+,C,F,1.0,2.0,3
3387,36-45,C,F,0.0,2.0,3
3388,26-35,A,M,0.0,2.0,3
3389,18-25,C,M,1.0,2.0,3
3390,26-35,B,M,1.0,2.0,3
3391,36-45,C,M,0.0,2.0,3
3392,26-35,C,M,0.0,2.0,3
3393,46-50,A,M,0.0,2.0,3
3394,26-35,B,M,0.0,2.0,3
3395,26-35,B,M,1.0,2.0,3
3396,18-25,C,M,1.0,2.0,3
3397,18-25,C,M,1.0,2.0,3
3398,26-35,B,F,0.0,2.0,3
3399,36-45,B,M,0.0,2.0,3
3400,46-50,C,M,0.0,2.0,3
3401,26-35,A,M,0.0,2.0,3
3402,18-25,B,M,0.0,2.0,3
3403,26-35,A,M,1.0,2.0,3
3404,26-35,C,M,0.0,2.0,3
3405,51-55,A,F,1.0,2.0,3
3406,26-35,B,M,0.0,2.0,3
3407,55+,A,F,1.0,2.0,3
3408,26-35,C,F,0.0,2.0,3
3409,46-50,B,F,0.0,2.0,3
3410,26-35,A,M,1.0,2.0,3
3411,18-25,A,M,0.0,2.0,3
3412,26-35,C,F,0.0,3.0,3
3413,36-45,C,F,0.0,3.0,3
3414,36-45,A,F,1.0,3.0,3
3415,36-45,C,M,0.0,3.0,3
3416,26-35,B,M,0.0,3.0,3
3417,26-35,B,M,0.0,3.0,3
3418,18-25,B,F,0.0,3.0,3
3419,18-25,B,F,0.0,3.0,3
3420,55+,C,M,0.0,3.0,3
3421,36-45,C,F,0.0,3.0,3
3422,36-45,B,F,1.0,3.0,3
3423,36-45,B,F,0.0,3.0,3
3424,36-45,C,F,1.0,3.0,3
3425,55+,C,F,1.0,3.0,3
3426,26-35,C,M,0.0,3.0,3
3427,55+,C,F,1.0,3.0,3
3428,26-35,C,M,0.0,3.0,3
3429,36-45,C,F,0.0,3.0,3
3430,26-35,B,F,0.0,3.0,3
3431,26-35,A,F,0.0,3.0,3
3432,26-35,C,F,1.0,3.0,3
3433,26-35,B,F,0.0,3.0,3
3434,46-50,C,M,0.0,3.0,3
3435,26-35,C,M,1.0,3.0,3
3436,18-25,A,M,0.0,4.0,3
3437,18-25,C,M,1.0,4.0,3
3438,26-35,A,F,0.0,4.0,3
3439,26-35,B,F,1.0,4.0,3
3440,26-35,A,M,1.0,4.0,3
3441,26-35,B,M,1.0,4.0,3
3442,26-35,C,M,0.0,4.0,3
3443,18-25,C,M,0.0,4.0,3
3444,26-35,A,M,1.0,4.0,3
3445,18-25,A,M,0.0,4.0,3
3446,18-25,A,F,1.0,4.0,3
3447,18-25,C,M,0.0,4.0,3
3448,18-25,B,F,0.0,4.0,3
3449,18-25,A,M,0.0,4.0,3
3450,18-25,C,M,0.0,4.0,3
3451,18-25,C,M,0.0,4.0,3
3452,18-25,C,M,0.0,4.0,3
3453,26-35,A,F,1.0,4.0,3
3454,18-25,A,F,0.0,4.0,3
3455,18-25,C,M,1.0,4.0,3
3456,26-35,A,M,1.0,4.0,3
3457,18-25,B,F,0.0,4.0,3
3458,18-25,C,F,1.0,4.0,3
3459,18-25,C,F,0.0,4.0,3
3460,36-45,C,M,0.0,4.0,3
3461,18-25,B,F,0.0,4.0,3
3462,18-25,B,M,1.0,4.0,3
3463,26-35,C,M,0.0,4.0,3
3464,18-25,C,M,0.0,4.0,3
3465,18-25,C,F,0.0,4.0,3
3466,18-25,C,M,1.0,4.0,3
3467,18-25,A,M,0.0,4.0,3
3468,18-25,C,M,0.0,4.0,3
3469,18-25,C,M,0.0,4.0,3
3470,18-25,C,F,1.0,4.0,3
3471,18-25,C,M,0.0,4.0,3
3472,18-25,A,F,0.0,4.0,3
3473,26-35,C,M,1.0,4.0,3
3474,26-35,B,M,1.0,4.0,3
3475,18-25,B,M,0.0,4.0,3
3476,18-25,A,M,0.0,4.0,3
3477,18-25,C,M,0.0,4.0,3
3478,18-25,C,M,0.0,4.0,3
3479,26-35,B,F,0.0,4.0,3
3480,18-25,C,M,1.0,4.0,3
3481,26-35,C,M,0.0,4.0,3
3482,18-25,C,M,0.0,4.0,3
3483,36-45,B,M,0.0,4.0,3
3484,18-25,B,M,0.0,4.0,3
3485,18-25,C,M,0.0,4.0,3
3486,26-35,C,M,0.0,4.0,3
3487,18-25,C,M,0.0,4.0,3
3488,18-25,B,M,0.0,4.0,3
3489,18-25,C,M,0.0,4.0,3
3490,18-25,C,M,0.0,4.0,3
3491,26-35,B,F,1.0,4.0,3
3492,26-35,B,M,0.0,4.0,3
3493,18-25,C,M,0.0,4.0,3
3494,26-35,C,M,0.0,4.0,3
3495,18-25,B,F,0.0,4.0,3
3496,26-35,C,F,0.0,4.0,3
3497,18-25,C,F,0.0,4.0,3
3498,18-25,B,M,0.0,4.0,3
3499,26-35,A,M,0.0,4.0,3
3500,26-35,C,M,0.0,4.0,3
3501,18-25,C,F,0.0,4.0,3
3502,18-25,B,F,1.0,4.0,3
3503,18-25,C,F,1.0,4.0,3
3504,18-25,A,M,0.0,4.0,3
3505,26-35,C,F,0.0,4.0,3
3506,26-35,B,M,1.0,4.0,3
3507,36-45,B,F,0.0,4.0,3
3508,18-25,A,M,0.0,4.0,3
3509,26-35,B,M,1.0,4.0,3
3510,18-25,A,F,1.0,4.0,3
3511,18-25,A,F,0.0,4.0,3
3512,18-25,A,M,1.0,4.0,3
3513,26-35,A,M,0.0,4.0,3
3514,18-25,C,M,0.0,4.0,3
3515,26-35,C,M,0.0,4.0,3
3516,18-25,B,F,0.0,4.0,3
3517,18-25,A,F,1.0,4.0,3
3518,18-25,C,M,1.0,4.0,3
3519,26-35,A,M,1.0,4.0,3
3520,18-25,A,M,0.0,4.0,3
3521,26-35,B,F,1.0,4.0,3
3522,18-25,A,F,0.0,4.0,3
3523,26-35,B,M,0.0,5.0,3
3524,26-35,B,M,0.0,5.0,3
3525,46-50,C,F,1.0,5.0,3
3526,26-35,C,F,0.0,5.0,3
3527,18-25,B,F,0.0,5.0,3
3528,36-45,C,M,0.0,5.0,3
3529,51-55,C,M,1.0,5.0,3
3530,36-45,C,M,0.0,5.0,3
3531,26-35,B,M,1.0,5.0,3
3532,26-35,C,M,0.0,5.0,3
3533,36-45,C,M,1.0,5.0,3
3534,26-35,C,F,0.0,5.0,3
3535,26-35,C,F,1.0,5.0,3
3536,26-35,B,M,0.0,6.0,3
3537,55+,B,F,1.0,6.0,3
3538,51-55,A,M,1.0,6.0,3
3539,26-35,C,F,1.0,6.0,3
3540,51-55,C,M,1.0,6.0,3
3541,26-35,C,M,0.0,6.0,3
3542,46-50,C,M,1.0,6.0,3
3543,26-35,C,F,0.0,6.0,3
3544,26-35,C,F,0.0,6.0,3
3545,36-45,B,M,0.0,6.0,3
3546,36-45,C,F,0.0,6.0,3
3547,26-35,C,F,0.0,6.0,3
3548,26-35,C,M,0.0,6.0,3
3549,36-45,C,F,0.0,6.0,3
3550,55+,C,F,1.0,6.0,3
3551,46-50,C,F,1.0,6.0,3
3552,36-45,B,M,1.0,6.0,3
3553,46-50,C,F,1.0,6.0,3
3554,26-35,B,F,0.0,6.0,3
3555,55+,C,F,0.0,6.0,3
3556,36-45,C,F,0.0,6.0,3
3557,55+,C,M,1.0,6.0,3
3558,46-50,B,F,1.0,6.0,3
3559,55+,C,M,1.0,6.0,3
3560,26-35,B,M,0.0,6.0,3
3561,26-35,C,F,0.0,6.0,3
3562,36-45,C,M,1.0,6.0,3
3563,36-45,B,M,0.0,6.0,3
3564,51-55,A,F,1.0,6.0,3
3565,51-55,B,F,0.0,6.0,3
3566,46-50,C,F,1.0,6.0,3
3567,51-55,B,F,1.0,6.0,3
3568,26-35,A,M,0.0,6.0,3
3569,36-45,C,M,0.0,7.0,3
3570,36-45,C,M,1.0,7.0,3
3571,36-45,C,M,1.0,7.0,3
3572,26-35,B,F,1.0,7.0,3
3573,51-55,C,M,1.0,7.0,3
3574,26-35,C,F,1.0,7.0,3
3575,46-50,B,M,1.0,7.0,3
3576,51-55,B,M,1.0,7.0,3
3577,51-55,B,F,0.0,7.0,3
3578,36-45,C,M,1.0,7.0,3
3579,26-35,A,F,0.0,7.0,3
3580,26-35,A,F,0.0,7.0,3
3581,36-45,C,M,0.0,7.0,3
3582,26-35,A,F,1.0,7.0,3
3583,36-45,C,M,0.0,7.0,3
3584,26-35,C,M,0.0,7.0,3
3585,26-35,C,M,0.0,7.0,3
3586,36-45,B,M,0.0,7.0,3
3587,26-35,C,M,0.0,7.0,3
3588,51-55,C,M,1.0,7.0,3
3589,46-50,C,F,1.0,7.0,3
3590,26-35,A,M,0.0,7.0,3
3591,55+,C,M,1.0,7.0,3
3592,26-35,C,M,0.0,7.0,3
3593,55+,C,M,0.0,7.0,3
3594,51-55,B,M,1.0,7.0,3
3595,26-35,C,F,0.0,7.0,3
3596,36-45,C,F,0.0,7.0,3
3597,36-45,C,M,1.0,7.0,3
3598,36-45,A,M,0.0,7.0,3
3599,36-45,B,M,1.0,7.0,3
3600,55+,C,M,1.0,7.0,3
3601,26-35,A,M,1.0,7.0,3
3602,26-35,B,M,0.0,7.0,3
3603,26-35,B,M,0.0,7.0,3
3604,26-35,C,M,0.0,7.0,3
3605,36-45,A,M,1.0,7.0,3
3606,36-45,B,M,0.0,7.0,3
3607,36-45,C,M,0.0,7.0,3
3608,51-55,B,M,0.0,7.0,3
3609,36-45,C,M,0.0,7.0,3
3610,46-50,B,M,1.0,7.0,3
3611,26-35,C,F,0.0,7.0,3
3612,26-35,A,F,1.0,7.0,3
3613,36-45,C,M,0.0,7.0,3
3614,46-50,C,M,1.0,7.0,3
3615,36-45,A,M,0.0,7.0,3
3616,26-35,A,F,0.0,7.0,3
3617,26-35,C,M,1.0,7.0,3
3618,26-35,C,F,0.0,7.0,3
3619,18-25,A,F,0.0,7.0,3
3620,26-35,C,F,1.0,7.0,3
3621,55+,C,M,1.0,7.0,3
3622,36-45,B,M,1.0,7.0,3
3623,26-35,C,M,1.0,7.0,3
3624,26-35,A,M,0.0,7.0,3
3625,51-55,C,M,1.0,7.0,3
3626,26-35,C,M,0.0,7.0,3
3627,36-45,B,M,0.0,7.0,3
3628,26-35,B,M,0.0,7.0,3
3629,51-55,C,M,0.0,7.0,3
3630,46-50,B,M,0.0,7.0,3
3631,55+,C,M,1.0,7.0,3
3632,26-35,C,M,0.0,7.0,3
3633,36-45,A,M,0.0,7.0,3
3634,26-35,B,F,0.0,7.0,3
3635,36-45,C,F,0.0,7.0,3
3636,51-55,C,F,1.0,7.0,3
3637,36-45,C,M,0.0,7.0,3
3638,26-35,C,M,1.0,7.0,3
3639,36-45,C,F,0.0,7.0,3
3640,46-50,C,F,1.0,7.0,3
3641,26-35,C,M,1.0,7.0,3
3642,36-45,C,M,0.0,7.0,3
3643,36-45,C,M,0.0,7.0,3
3644,36-45,B,M,0.0,7.0,3
3645,0-17,C,M,0.0,7.0,3
3646,36-45,C,M,0.0,7.0,3
3647,26-35,C,M,1.0,7.0,3
3648,36-45,C,M,0.0,7.0,3
3649,51-55,B,M,1.0,7.0,3
3650,26-35,A,F,1.0,7.0,3
3651,36-45,C,F,0.0,7.0,3
3652,26-35,A,F,0.0,7.0,3
3653,46-50,C,M,1.0,7.0,3
3654,46-50,C,M,1.0,7.0,3
3655,26-35,B,M,0.0,7.0,3
3656,51-55,C,M,0.0,7.0,3
3657,46-50,B,M,1.0,7.0,3
3658,0-17,C,F,0.0,7.0,3
3659,26-35,B,M,0.0,7.0,3
3660,46-50,B,M,1.0,7.0,3
3661,18-25,C,M,0.0,7.0,3
3662,46-50,C,M,0.0,7.0,3
3663,26-35,C,M,1.0,7.0,3
3664,36-45,C,M,1.0,7.0,3
3665,26-35,A,F,0.0,7.0,3
3666,36-45,B,M,0.0,7.0,3
3667,46-50,C,F,1.0,9.0,3
3668,36-45,A,F,0.0,9.0,3
3669,46-50,B,F,1.0,9.0,3
3670,36-45,C,F,1.0,9.0,3
3671,36-45,B,F,1.0,9.0,3
3672,36-45,B,F,1.0,9.0,3
3673,51-55,C,F,1.0,9.0,3
3674,26-35,C,F,1.0,9.0,3
3675,26-35,B,F,1.0,9.0,3
3676,46-50,C,F,0.0,9.0,3
3677,26-35,C,M,1.0,9.0,3
3678,36-45,B,F,0.0,9.0,3
3679,0-17,C,F,0.0,10.0,3
3680,0-17,C,F,0.0,10.0,3
3681,0-17,B,M,0.0,10.0,3
3682,0-17,C,M,0.0,10.0,3
3683,0-17,C,F,0.0,10.0,3
3684,0-17,C,F,0.0,10.0,3
3685,0-17,C,M,0.0,10.0,3
3686,0-17,B,M,0.0,10.0,3
3687,0-17,C,M,0.0,10.0,3
3688,0-17,B,F,0.0,10.0,3
3689,0-17,C,F,0.0,10.0,3
3690,0-17,C,M,0.0,10.0,3
3691,0-17,A,M,0.0,10.0,3
3692,0-17,C,M,0.0,10.0,3
3693,18-25,C,M,0.0,10.0,3
3694,0-17,B,F,0.0,10.0,3
3695,0-17,C,F,0.0,10.0,3
3696,18-25,C,M,0.0,10.0,3
3697,0-17,C,M,0.0,10.0,3
3698,0-17,A,F,0.0,10.0,3
3699,0-17,C,M,0.0,10.0,3
3700,0-17,C,F,0.0,10.0,3
3701,0-17,C,M,0.0,10.0,3
3702,0-17,C,F,0.0,10.0,3
3703,0-17,A,F,0.0,10.0,3
3704,36-45,B,M,0.0,11.0,3
3705,18-25,C,M,1.0,11.0,3
3706,51-55,C,M,1.0,11.0,3
3707,26-35,C,F,1.0,11.0,3
3708,36-45,B,M,1.0,11.0,3
3709,18-25,C,M,0.0,11.0,3
3710,26-35,B,M,1.0,11.0,3
3711,18-25,A,M,0.0,11.0,3
3712,46-50,A,M,0.0,11.0,3
3713,51-55,C,M,1.0,11.0,3
3714,36-45,C,M,0.0,11.0,3
3715,26-35,B,M,0.0,11.0,3
3716,26-35,B,M,1.0,12.0,3
3717,26-35,C,M,1.0,12.0,3
3718,18-25,C,M,0.0,12.0,3
3719,36-45,C,M,1.0,12.0,3
3720,26-35,C,M,1.0,12.0,3
3721,18-25,C,M,0.0,12.0,3
3722,26-35,A,M,0.0,12.0,3
3723,26-35,A,M,1.0,12.0,3
3724,26-35,C,M,1.0,12.0,3
3725,18-25,B,M,1.0,12.0,3
3726,26-35,B,M,0.0,12.0,3
3727,18-25,C,F,1.0,12.0,3
3728,18-25,A,M,0.0,12.0,3
3729,36-45,C,M,1.0,12.0,3
3730,36-45,C,M,0.0,12.0,3
3731,36-45,C,M,1.0,12.0,3
3732,26-35,C,M,1.0,12.0,3
3733,46-50,A,F,1.0,12.0,3
3734,26-35,C,F,0.0,12.0,3
3735,26-35,A,M,0.0,12.0,3
3736,26-35,C,M,0.0,12.0,3
3737,51-55,C,M,0.0,12.0,3
3738,26-35,B,M,1.0,12.0,3
3739,18-25,B,M,1.0,12.0,3
3740,26-35,B,M,1.0,12.0,3
3741,26-35,A,M,0.0,12.0,3
3742,36-45,A,M,0.0,12.0,3
3743,46-50,A,F,1.0,12.0,3
3744,51-55,C,M,1.0,12.0,3
3745,36-45,B,M,0.0,12.0,3
3746,26-35,C,M,0.0,12.0,3
3747,26-35,C,M,0.0,12.0,3
3748,36-45,B,M,0.0,12.0,3
3749,26-35,C,M,0.0,12.0,3
3750,26-35,C,M,1.0,12.0,3
3751,26-35,A,M,0.0,12.0,3
3752,36-45,C,M,1.0,12.0,3
3753,36-45,B,M,0.0,12.0,3
3754,26-35,C,M,0.0,12.0,3
3755,36-45,C,F,1.0,12.0,3
3756,36-45,C,F,1.0,12.0,3
3757,26-35,C,M,1.0,12.0,3
3758,36-45,B,M,1.0,12.0,3
3759,26-35,C,M,0.0,12.0,3
3760,55+,A,M,1.0,12.0,3
3761,26-35,C,M,0.0,12.0,3
3762,36-45,B,F,1.0,12.0,3
3763,46-50,C,M,1.0,12.0,3
3764,26-35,C,M,0.0,12.0,3
3765,36-45,C,M,1.0,12.0,3
3766,36-45,C,M,0.0,12.0,3
3767,36-45,C,M,0.0,12.0,3
3768,46-50,B,M,1.0,12.0,3
3769,36-45,B,M,1.0,12.0,3
3770,46-50,C,F,0.0,12.0,3
3771,26-35,A,M,0.0,12.0,3
3772,55+,B,M,0.0,13.0,3
3773,55+,C,M,1.0,13.0,3
3774,55+,C,M,1.0,13.0,3
3775,55+,A,M,0.0,13.0,3
3776,55+,C,M,0.0,13.0,3
3777,55+,B,M,1.0,13.0,3
3778,55+,B,M,0.0,13.0,3
3779,55+,C,M,1.0,13.0,3
3780,55+,B,M,0.0,13.0,3
3781,55+,C,M,0.0,13.0,3
3782,55+,B,F,0.0,13.0,3
3783,26-35,C,M,0.0,14.0,3
3784,36-45,B,M,1.0,14.0,3
3785,26-35,C,M,0.0,14.0,3
3786,26-35,C,F,1.0,14.0,3
3787,18-25,C,F,0.0,14.0,3
3788,51-55,C,M,1.0,14.0,3
3789,51-55,C,M,1.0,14.0,3
3790,18-25,B,M,0.0,14.0,3
3791,26-35,A,M,0.0,14.0,3
3792,26-35,A,M,0.0,14.0,3
3793,26-35,C,F,0.0,14.0,3
3794,18-25,A,M,0.0,14.0,3
3795,51-55,C,M,0.0,14.0,3
3796,26-35,C,M,1.0,14.0,3
3797,46-50,C,M,1.0,14.0,3
3798,36-45,C,M,1.0,14.0,3
3799,26-35,B,M,0.0,14.0,3
3800,18-25,C,F,1.0,14.0,3
3801,26-35,A,F,1.0,14.0,3
3802,18-25,C,F,1.0,14.0,3
3803,26-35,A,M,1.0,14.0,3
3804,51-55,B,M,1.0,14.0,3
3805,55+,C,M,1.0,14.0,3
3806,26-35,C,M,0.0,14.0,3
3807,26-35,C,M,1.0,14.0,3
3808,26-35,A,M,0.0,14.0,3
3809,51-55,A,F,1.0,14.0,3
3810,26-35,B,F,0.0,14.0,3
3811,36-45,C,M,0.0,14.0,3
3812,55+,C,F,1.0,14.0,3
3813,36-45,B,M,0.0,14.0,3
3814,46-50,B,M,1.0,14.0,3
3815,26-35,C,M,0.0,14.0,3
3816,46-50,C,M,1.0,14.0,3
3817,46-50,C,M,1.0,14.0,3
3818,26-35,B,M,0.0,14.0,3
3819,36-45,C,M,1.0,14.0,3
3820,26-35,B,M,0.0,14.0,3
3821,36-45,B,M,0.0,14.0,3
3822,18-25,B,F,1.0,14.0,3
3823,26-35,B,F,0.0,14.0,3
3824,26-35,B,F,0.0,14.0,3
3825,18-25,C,M,0.0,14.0,3
3826,18-25,C,M,0.0,14.0,3
3827,26-35,A,M,0.0,14.0,3
3828,36-45,C,M,0.0,15.0,3
3829,36-45,C,M,1.0,15.0,3
3830,46-50,B,M,1.0,15.0,3
3831,26-35,A,M,1.0,15.0,3
3832,26-35,A,M,0.0,15.0,3
3833,18-25,B,M,0.0,15.0,3
3834,26-35,A,M,0.0,15.0,3
3835,26-35,B,M,1.0,15.0,3
3836,26-35,B,M,0.0,15.0,3
3837,36-45,C,M,0.0,15.0,3
3838,36-45,C,M,0.0,15.0,3
3839,26-35,B,F,1.0,15.0,3
3840,18-25,C,M,1.0,15.0,3
3841,26-35,B,F,0.0,15.0,3
3842,18-25,C,M,0.0,15.0,3
3843,36-45,C,M,1.0,16.0,3
3844,26-35,C,M,0.0,16.0,3
3845,55+,C,F,1.0,16.0,3
3846,46-50,B,M,0.0,16.0,3
3847,26-35,C,M,1.0,16.0,3
3848,26-35,A,M,0.0,16.0,3
3849,36-45,C,M,0.0,16.0,3
3850,26-35,C,M,0.0,16.0,3
3851,51-55,A,F,0.0,16.0,3
3852,46-50,C,F,1.0,16.0,3
3853,46-50,C,M,1.0,16.0,3
3854,51-55,C,F,1.0,16.0,3
3855,36-45,B,M,0.0,16.0,3
3856,36-45,B,F,1.0,16.0,3
3857,26-35,B,F,1.0,16.0,3
3858,46-50,C,M,1.0,16.0,3
3859,36-45,C,F,1.0,16.0,3
3860,18-25,B,M,0.0,16.0,3
3861,46-50,C,F,1.0,16.0,3
3862,26-35,C,M,1.0,16.0,3
3863,46-50,B,M,1.0,16.0,3
3864,51-55,B,M,1.0,16.0,3
3865,26-35,B,M,0.0,16.0,3
3866,46-50,A,F,1.0,16.0,3
3867,46-50,A,M,1.0,16.0,3
3868,55+,C,M,0.0,16.0,3
3869,46-50,C,M,0.0,16.0,3
3870,55+,C,M,0.0,16.0,3
3871,36-45,C,M,1.0,16.0,3
3872,46-50,C,F,0.0,16.0,3
3873,55+,B,M,0.0,16.0,3
3874,36-45,B,M,0.0,16.0,3
3875,36-45,A,M,0.0,16.0,3
3876,26-35,C,M,0.0,17.0,3
3877,18-25,C,M,0.0,17.0,3
3878,36-45,B,M,0.0,17.0,3
3879,26-35,A,M,0.0,17.0,3
3880,18-25,C,M,0.0,17.0,3
3881,36-45,A,M,0.0,17.0,3
3882,26-35,C,M,1.0,17.0,3
3883,26-35,A,M,0.0,17.0,3
3884,26-35,C,M,0.0,17.0,3
3885,26-35,B,M,0.0,17.0,3
3886,51-55,B,M,1.0,17.0,3
3887,36-45,B,M,0.0,17.0,3
3888,26-35,B,M,0.0,17.0,3
3889,55+,B,M,1.0,17.0,3
3890,26-35,B,M,1.0,17.0,3
3891,36-45,C,M,1.0,17.0,3
3892,18-25,A,M,1.0,17.0,3
3893,55+,C,M,0.0,17.0,3
3894,26-35,A,M,0.0,17.0,3
3895,51-55,C,M,0.0,17.0,3
3896,46-50,B,M,1.0,17.0,3
3897,26-35,B,M,0.0,17.0,3
3898,18-25,A,M,0.0,17.0,3
3899,46-50,B,M,1.0,17.0,3
3900,36-45,A,M,1.0,17.0,3
3901,26-35,C,M,1.0,17.0,3
3902,26-35,C,M,0.0,17.0,3
3903,36-45,B,M,0.0,17.0,3
3904,18-25,B,M,1.0,17.0,3
3905,36-45,C,M,1.0,17.0,3
3906,26-35,C,M,1.0,17.0,3
3907,36-45,C,M,1.0,17.0,3
3908,55+,C,M,0.0,17.0,3
3909,26-35,C,M,0.0,17.0,3
3910,51-55,B,M,1.0,17.0,3
3911,55+,C,M,1.0,17.0,3
3912,26-35,C,M,1.0,17.0,3
3913,26-35,C,M,0.0,17.0,3
3914,36-45,C,M,0.0,17.0,3
3915,36-45,A,M,1.0,17.0,3
3916,36-45,C,M,0.0,17.0,3
3917,26-35,B,M,1.0,17.0,3
3918,51-55,B,M,1.0,17.0,3
3919,36-45,C,M,0.0,17.0,3
3920,36-45,C,M,0.0,17.0,3
3921,46-50,C,M,0.0,17.0,3
3922,36-45,B,F,1.0,17.0,3
3923,36-45,B,M,1.0,17.0,3
3924,51-55,C,M,1.0,17.0,3
3925,26-35,C,M,0.0,17.0,3
3926,26-35,C,M,0.0,17.0,3
3927,18-25,C,M,0.0,17.0,3
3928,26-35,C,M,1.0,17.0,3
3929,55+,C,M,1.0,17.0,3
3930,46-50,C,M,1.0,17.0,3
3931,36-45,C,M,0.0,17.0,3
3932,51-55,A,M,0.0,17.0,3
3933,55+,A,M,1.0,17.0,3
3934,26-35,C,M,0.0,17.0,3
3935,18-25,C,M,0.0,17.0,3
3936,26-35,C,M,0.0,17.0,3
3937,36-45,C,M,0.0,17.0,3
3938,36-45,B,M,0.0,17.0,3
3939,36-45,C,M,1.0,17.0,3
3940,26-35,C,M,0.0,17.0,3
3941,26-35,C,M,0.0,17.0,3
3942,26-35,B,M,0.0,17.0,3
3943,26-35,C,F,0.0,17.0,3
3944,18-25,A,M,0.0,17.0,3
3945,36-45,A,F,0.0,17.0,3
3946,46-50,B,M,1.0,17.0,3
3947,51-55,C,F,0.0,17.0,3
3948,26-35,B,M,0.0,17.0,3
3949,46-50,C,M,0.0,18.0,3
3950,36-45,C,M,0.0,18.0,3
3951,36-45,C,M,1.0,18.0,3
3952,46-50,B,M,1.0,18.0,3
3953,26-35,C,M,0.0,18.0,3
3954,26-35,B,M,0.0,19.0,3
3955,18-25,B,F,0.0,19.0,3
3956,18-25,C,M,0.0,19.0,3
3957,18-25,C,M,0.0,19.0,3
3958,36-45,C,M,0.0,19.0,3
3959,18-25,C,F,0.0,19.0,3
3960,26-35,B,M,0.0,19.0,3
3961,18-25,A,M,0.0,19.0,3
3962,18-25,A,M,1.0,19.0,3
3963,36-45,B,F,1.0,19.0,3
3964,36-45,B,M,1.0,20.0,3
3965,18-25,C,F,0.0,20.0,3
3966,18-25,B,M,0.0,20.0,3
3967,18-25,B,F,1.0,20.0,3
3968,36-45,C,M,0.0,20.0,3
3969,36-45,B,F,1.0,20.0,3
3970,36-45,A,M,0.0,20.0,3
3971,26-35,A,M,1.0,20.0,3
3972,18-25,A,F,1.0,20.0,3
3973,46-50,C,M,0.0,20.0,3
3974,26-35,B,M,0.0,20.0,3
3975,18-25,C,M,1.0,20.0,3
3976,55+,C,M,1.0,20.0,3
3977,26-35,A,M,0.0,20.0,3
3978,36-45,B,F,1.0,20.0,3
3979,26-35,C,M,0.0,20.0,3
3980,26-35,C,M,1.0,20.0,3
3981,36-45,B,F,0.0,20.0,3
3982,26-35,A,M,0.0,20.0,3
3983,55+,B,M,1.0,20.0,3
3984,36-45,C,F,1.0,20.0,3
3985,26-35,C,M,1.0,20.0,3
3986,26-35,B,M,1.0,20.0,3
3987,46-50,A,F,0.0,20.0,3
3988,18-25,B,M,0.0,20.0,3
3989,36-45,C,F,0.0,20.0,3
3990,18-25,B,F,1.0,20.0,3
3991,36-45,C,F,1.0,20.0,3
3992,18-25,C,F,1.0,20.0,3
3993,36-45,B,M,1.0,20.0,3
3994,36-45,B,M,0.0,20.0,3
3995,18-25,C,M,0.0,20.0,3
3996,18-25,C,M,0.0,20.0,3
3997,36-45,A,M,1.0,20.0,3
3998,26-35,B,M,0.0,20.0,3
3999,46-50,B,F,0.0,20.0,3
4000,36-45,C,F,1.0,20.0,3
4001,36-45,C,M,0.0,20.0,3
4002,26-35,C,F,0.0,20.0,3
4003,0-17,C,M,0.0,8.0,4+
4004,18-25,A,M,0.0,8.0,4+
4005,26-35,C,M,0.0,8.0,4+
4006,0-17,C,M,0.0,0.0,4+
4007,18-25,A,M,0.0,0.0,4+
4008,26-35,A,M,0.0,0.0,4+
4009,46-50,C,M,1.0,0.0,4+
4010,26-35,C,M,0.0,0.0,4+
4011,36-45,B,F,0.0,0.0,4+
4012,18-25,B,M,0.0,0.0,4+
4013,18-25,C,M,0.0,0.0,4+
4014,46-50,A,M,1.0,0.0,4+
4015,0-17,C,M,0.0,0.0,4+
4016,55+,C,F,0.0,0.0,4+
4017,51-55,C,M,1.0,0.0,4+
4018,0-17,C,M,0.0,0.0,4+
4019,46-50,C,M,1.0,0.0,4+
4020,26-35,C,F,0.0,0.0,4+
4021,26-35,B,M,1.0,0.0,4+
4022,26-35,C,M,0.0,0.0,4+
4023,26-35,A,F,1.0,0.0,4+
4024,26-35,C,M,0.0,0.0,4+
4025,26-35,B,M,1.0,0.0,4+
4026,26-35,A,F,0.0,0.0,4+
4027,36-45,A,F,1.0,0.0,4+
4028,18-25,C,M,1.0,0.0,4+
4029,26-35,C,M,1.0,0.0,4+
4030,26-35,A,M,0.0,0.0,4+
4031,26-35,B,M,1.0,0.0,4+
4032,18-25,C,M,0.0,0.0,4+
4033,26-35,C,F,1.0,0.0,4+
4034,26-35,C,F,1.0,0.0,4+
4035,26-35,A,F,0.0,0.0,4+
4036,18-25,B,M,0.0,0.0,4+
4037,36-45,C,F,0.0,0.0,4+
4038,18-25,B,M,0.0,0.0,4+
4039,26-35,B,M,1.0,0.0,4+
4040,26-35,C,M,0.0,0.0,4+
